32 0.127813 1000 0.294 0.197 0.509 294
32 0.252973 2000 0.2965 0.189 0.5145 299
32 0.378375 3000 0.295333 0.188667 0.516 293
32 0.504019 4000 0.295 0.1885 0.5165 294
32 0.628695 5000 0.2958 0.1868 0.5174 299
32 0.752887 6000 0.294667 0.186667 0.518667 289
32 0.879741 7000 0.295286 0.186857 0.517857 299
32 1.00539 8000 0.29325 0.189 0.51775 279
32 1.13127 9000 0.292111 0.190222 0.517667 283
32 1.25401 10000 0.2934 0.1877 0.5189 305
32 1.37941 11000 0.293182 0.187818 0.519 291
32 1.50433 12000 0.292 0.188917 0.519083 279
32 1.63094 13000 0.291077 0.190154 0.518769 280
32 1.75683 14000 0.290357 0.191071 0.518571 281
32 1.88126 15000 0.290533 0.190533 0.518933 293
32 2.00642 16000 0.291438 0.189562 0.519 305
32 2.12965 17000 0.291294 0.189176 0.519529 289
32 2.25626 18000 0.291444 0.189333 0.519222 294
32 2.38118 19000 0.290684 0.190053 0.519263 277
32 2.50634 20000 0.29115 0.18955 0.5193 300
32 2.63222 21000 0.291048 0.189762 0.51919 289
32 2.75545 22000 0.291182 0.189227 0.519591 294
32 2.8823 23000 0.291739 0.188913 0.519348 304
32 3.00431 24000 0.291292 0.188833 0.519875 281
32 3.13093 25000 0.29124 0.18908 0.51968 290
32 3.25681 26000 0.290885 0.189577 0.519538 282
32 3.38149 27000 0.290556 0.189778 0.519667 282
32 3.50665 28000 0.290464 0.189857 0.519679 288
32 3.63229 29000 0.290069 0.190345 0.519586 279
32 3.75794 30000 0.289967 0.1905 0.519533 287
32 3.88648 31000 0.290161 0.190742 0.519097 296
32 4.01189 32000 0.290438 0.190469 0.519094 299
32 4.13559 33000 0.28997 0.190697 0.519333 275
32 4.26221 34000 0.290382 0.190441 0.519176 304
32 4.38809 35000 0.290257 0.190657 0.519086 286
32 4.51374 36000 0.290028 0.190917 0.519056 282
32 4.63696 37000 0.290054 0.190649 0.519297 291
32 4.76018 38000 0.290053 0.190395 0.519553 290
32 4.88655 39000 0.290026 0.190538 0.519436 289
32 5.00639 40000 0.290075 0.189925 0.52 292
32 5.1347 41000 0.289805 0.190537 0.519659 279
32 5.25913 42000 0.290048 0.190214 0.519738 300
32 5.38526 43000 0.290209 0.19014 0.519651 297
32 5.51332 44000 0.290205 0.190386 0.519409 290
32 5.63897 45000 0.2902 0.190444 0.519356 290
32 5.76679 46000 0.290022 0.190826 0.519152 282
32 5.89122 47000 0.290149 0.190638 0.519213 296
32 6.01638 48000 0.290042 0.190708 0.51925 285
32 6.14251 49000 0.290061 0.190755 0.519184 291
32 6.26743 50000 0.28988 0.1909 0.51922 281
32 6.39307 51000 0.290118 0.190686 0.519196 302
32 6.51896 52000 0.289788 0.191058 0.519154 273
32 6.64194 53000 0.289868 0.190792 0.51934 294
32 6.7671 54000 0.28963 0.191037 0.519333 277
32 6.89395 55000 0.289727 0.191055 0.519218 295
32 7.02057 56000 0.289929 0.190929 0.519143 301
32 7.145 57000 0.289842 0.190947 0.519211 285
32 7.27548 58000 0.289845 0.191328 0.518828 290
32 7.40234 59000 0.289763 0.191492 0.518746 285
32 7.52701 60000 0.289817 0.1914 0.518783 293
32 7.65217 61000 0.290049 0.191148 0.518803 304
32 7.77903 62000 0.289919 0.191355 0.518726 282
32 7.90395 63000 0.289984 0.19127 0.518746 294
32 8.03225 64000 0.289766 0.191672 0.518563 276
32 8.15499 65000 0.289569 0.191692 0.518738 277
32 8.2816 66000 0.289545 0.191773 0.518682 288
32 8.40555 67000 0.289388 0.191836 0.518776 279
32 8.53241 68000 0.289515 0.191794 0.518691 298
32 8.65684 69000 0.289406 0.191855 0.518739 282
32 8.78442 70000 0.289429 0.191943 0.518629 291
32 8.91055 71000 0.289282 0.192127 0.518592 279
32 9.0345 72000 0.289292 0.192042 0.518667 290
32 9.15966 73000 0.28937 0.191945 0.518685 295
32 9.28748 74000 0.289243 0.192203 0.518554 280
32 9.41047 75000 0.28908 0.192213 0.518707 277
32 9.53442 76000 0.289092 0.192118 0.518789 290
32 9.66079 77000 0.289143 0.192117 0.51874 293
32 9.78474 78000 0.289128 0.192051 0.518821 288
32 9.91159 79000 0.289101 0.192165 0.518734 287
32 10.0363 80000 0.288975 0.192238 0.518787 279
32 10.1622 81000 0.288852 0.192395 0.518753 279
32 10.2861 82000 0.288902 0.192268 0.518829 293
32 10.4103 83000 0.288892 0.192205 0.518904 288
32 10.5381 84000 0.288905 0.19231 0.518786 290
32 10.663 85000 0.288941 0.192247 0.518812 292
32 10.7918 86000 0.288872 0.192477 0.518651 283
32 10.9175 87000 0.288816 0.19254 0.518644 284
32 11.0436 88000 0.28892 0.192466 0.518614 298
32 11.1707 89000 0.288865 0.192607 0.518528 284
32 11.2959 90000 0.288889 0.192556 0.518556 291
32 11.4208 91000 0.28889 0.192527 0.518582 289
32 11.5488 92000 0.288978 0.192554 0.518467 297
32 11.6738 93000 0.289151 0.192355 0.518495 305
32 11.8004 94000 0.28916 0.192394 0.518447 290
32 11.9238 95000 0.289232 0.192232 0.518537 296
32 12.0466 96000 0.289187 0.192167 0.518646 285
32 12.1698 97000 0.289144 0.192103 0.518753 285
