32 0.233369 1000 0.154 0.188 0.658 154
32 0.605011 2000 0.093 0.2 0.707 32
32 0.985279 3000 0.0716667 0.186333 0.742 29
32 1.41146 4000 0.0565 0.18075 0.76275 11
32 1.83844 5000 0.0488 0.1728 0.7784 18
32 2.26048 6000 0.0421667 0.166833 0.791 9
32 2.73202 7000 0.0374286 0.163429 0.799143 9
32 3.14647 8000 0.03375 0.159 0.80725 8
32 3.5939 9000 0.0305556 0.156 0.813444 5
32 4.06536 10000 0.0282 0.1528 0.819 7
32 4.51221 11000 0.0267273 0.148818 0.824455 12
32 4.9486 12000 0.0256667 0.144667 0.829667 14
32 5.41757 13000 0.0242308 0.142154 0.833615 7
32 5.8777 14000 0.023 0.139786 0.837214 7
32 6.33559 15000 0.0217333 0.137867 0.8404 4
32 6.83266 16000 0.0206875 0.136625 0.842688 5
32 7.29011 17000 0.0198235 0.134765 0.845412 6
32 7.75629 18000 0.0188333 0.133444 0.847722 2
32 8.2377 19000 0.0181053 0.132263 0.849632 5
32 8.73434 20000 0.01745 0.13135 0.8512 5
32 9.2003 21000 0.0167619 0.130238 0.853 3
32 9.71098 22000 0.0161364 0.129682 0.854182 3
32 10.1835 23000 0.0155217 0.12887 0.855609 2
32 10.6539 24000 0.0150417 0.128 0.856958 4
32 11.1129 25000 0.0146 0.12696 0.85844 4
32 11.5916 26000 0.0140769 0.126308 0.859615 1
32 12.0987 27000 0.0138148 0.125741 0.860444 7
32 12.5512 28000 0.0134286 0.124857 0.861714 3
32 13.0584 29000 0.0131034 0.124483 0.862414 4
32 13.5328 30000 0.0127333 0.123933 0.863333 2
32 14.0333 31000 0.0123226 0.123677 0.864 0
32 14.5164 32000 0.012 0.12325 0.86475 2
32 14.9864 33000 0.0116364 0.122818 0.865545 0
32 15.5174 34000 0.0113824 0.122706 0.865912 3
32 15.9917 35000 0.0111143 0.122257 0.866629 2
32 16.479 36000 0.0108611 0.121917 0.867222 2
32 16.9576 37000 0.0106216 0.121541 0.867838 2
32 17.4581 38000 0.0104211 0.121289 0.868289 3
32 17.9345 39000 0.0102564 0.120872 0.868872 4
32 18.4107 40000 0.010025 0.12055 0.869425 1
32 18.887 41000 0.00985366 0.120146 0.87 3
32 19.3874 42000 0.00964286 0.119976 0.870381 1
32 19.8833 43000 0.00946512 0.119767 0.870767 2
32 20.3814 44000 0.00931818 0.119545 0.871136 3
32 20.8686 45000 0.00913333 0.119311 0.871556 1
32 21.3405 46000 0.009 0.119 0.872 3
32 21.8386 47000 0.00880851 0.118851 0.87234 0
32 22.3105 48000 0.008625 0.118604 0.872771 0
32 22.8325 49000 0.00844898 0.118612 0.872939 0
32 23.3132 50000 0.0083 0.11838 0.87332 1
32 23.8178 51000 0.00813725 0.118294 0.873569 0
32 24.2962 52000 0.008 0.118077 0.873923 1
32 24.8095 53000 0.00784906 0.118038 0.874113 0
32 25.3054 54000 0.0077037 0.117926 0.87437 0
32 25.775 55000 0.00756364 0.117709 0.874727 0
32 26.2709 56000 0.00744643 0.117589 0.874964 1
32 26.7864 57000 0.00731579 0.117561 0.875123 0
