70 0.988775 1000 0.317 0.15 0.533 317
70 2.62842 2000 0.2555 0.1785 0.566 194
70 4.36892 3000 0.23 0.192667 0.577333 179
70 6.10686 4000 0.22075 0.19525 0.584 193
70 7.88846 5000 0.2166 0.1974 0.586 200
70 9.67878 6000 0.211167 0.201833 0.587 184
70 11.456 7000 0.206714 0.205143 0.588143 180
70 13.2289 8000 0.203625 0.20725 0.589125 182
70 15.0148 9000 0.202111 0.208333 0.589556 190
70 16.7615 10000 0.2011 0.2082 0.5907 192
70 18.5082 11000 0.199455 0.208818 0.591727 183
70 20.3247 12000 0.198167 0.210583 0.59125 184
70 22.0976 13000 0.196923 0.211385 0.591692 182
70 23.8573 14000 0.195857 0.211929 0.592214 182
70 25.6258 15000 0.193933 0.213533 0.592533 167
70 27.3943 16000 0.19375 0.213438 0.592812 191
70 29.1847 17000 0.191882 0.215353 0.592765 162
70 30.9619 18000 0.191278 0.215833 0.592889 181
70 32.7304 19000 0.190526 0.216421 0.593053 177
70 34.4989 20000 0.1898 0.2169 0.5933 176
70 36.2586 21000 0.188286 0.218143 0.593571 158
70 38.0577 22000 0.187409 0.219182 0.593409 169
70 39.8393 23000 0.186826 0.219739 0.593435 174
70 41.5903 24000 0.186708 0.219583 0.593708 184
70 43.3981 25000 0.18628 0.2202 0.59352 176
70 45.1623 26000 0.1865 0.219808 0.593692 192
70 46.957 27000 0.185889 0.220519 0.593593 170
70 48.7778 28000 0.1845 0.222214 0.593286 147
70 50.5551 29000 0.184448 0.222207 0.593345 183
70 52.2886 30000 0.184367 0.2219 0.593733 182
70 54.0833 31000 0.183871 0.222484 0.593645 169
70 55.9217 32000 0.18325 0.2235 0.59325 164
70 57.6989 33000 0.183333 0.223394 0.593273 186
70 59.4587 34000 0.183618 0.222941 0.593441 193
70 61.3145 35000 0.183171 0.223829 0.593 168
70 63.1048 36000 0.182806 0.224222 0.592972 170
70 64.8733 37000 0.182568 0.224351 0.593081 174
70 66.6942 38000 0.182737 0.224421 0.592842 189
70 68.4715 39000 0.18259 0.224487 0.592923 177
70 70.2443 40000 0.182875 0.22415 0.592975 194
70 72.0084 41000 0.182463 0.224415 0.593122 166
70 73.79 42000 0.182262 0.224595 0.593143 174
70 75.6022 43000 0.182093 0.224907 0.593 175
70 77.3358 44000 0.181773 0.224955 0.593273 168
70 79.0999 45000 0.181867 0.224778 0.593356 186
70 80.9033 46000 0.181565 0.225174 0.593261 168
70 82.6937 47000 0.181553 0.225213 0.593234 181
70 84.4796 48000 0.181479 0.225292 0.593229 178
70 86.2743 49000 0.181367 0.225449 0.593184 176
70 88.0734 50000 0.18126 0.22562 0.59312 176
70 89.855 51000 0.181216 0.225647 0.593137 179
70 91.6191 52000 0.181135 0.225635 0.593231 177
70 93.3963 53000 0.181 0.225736 0.593264 174
70 95.1561 54000 0.181074 0.225537 0.593389 185
70 96.8984 55000 0.181127 0.225327 0.593545 184
70 98.6713 56000 0.181179 0.225232 0.593589 184
70 100.418 57000 0.180719 0.225526 0.593754 155
70 102.195 58000 0.18069 0.225534 0.593776 179
70 103.951 59000 0.180746 0.22539 0.593864 184
70 105.715 60000 0.1808 0.22525 0.59395 184
70 107.496 61000 0.180656 0.225393 0.593951 172
70 109.304 62000 0.180629 0.225516 0.593855 179
70 111.086 63000 0.180889 0.22527 0.593841 197
70 112.841 64000 0.180859 0.225203 0.593938 179
70 114.658 65000 0.180831 0.225354 0.593815 179
70 116.439 66000 0.180803 0.225379 0.593818 179
70 118.181 67000 0.180851 0.225179 0.59397 184
70 119.919 68000 0.180824 0.225074 0.594103 179
70 121.749 69000 0.180826 0.225217 0.593957 181
70 123.548 70000 0.1807 0.2254 0.5939 172
70 125.308 71000 0.18069 0.225338 0.593972 180
70 127.072 72000 0.180694 0.225292 0.594014 181
70 128.814 73000 0.180863 0.225 0.594137 193
70 130.574 74000 0.181041 0.224743 0.594216 194
70 132.399 75000 0.180947 0.224987 0.594067 174
70 134.185 76000 0.180987 0.224947 0.594066 184
70 135.997 77000 0.181104 0.224922 0.593974 190
70 137.766 78000 0.181038 0.224962 0.594 176
70 139.543 79000 0.180911 0.225076 0.594013 171
70 141.32 80000 0.180838 0.225137 0.594025 175
70 143.063 81000 0.180852 0.225 0.594148 182
70 144.862 82000 0.180829 0.225073 0.594098 179
70 146.613 83000 0.180795 0.225024 0.594181 178
70 148.359 84000 0.180667 0.22506 0.594274 170
70 150.145 85000 0.180659 0.225082 0.594259 180
70 151.91 86000 0.180535 0.225174 0.594291 170
70 153.643 87000 0.180483 0.225092 0.594425 176
70 155.412 88000 0.18042 0.225136 0.594443 175
70 157.185 89000 0.180393 0.225146 0.594461 178
70 158.966 90000 0.180456 0.225078 0.594467 186
70 160.735 91000 0.18033 0.225187 0.594484 169
70 162.534 92000 0.180261 0.225304 0.594435 174
70 164.315 93000 0.180366 0.225194 0.594441 190
70 166.084 94000 0.180213 0.225319 0.594468 166
