#1 Nodes,             #2 AvgThroughput,               #4 totalBEThroughput, 
#6 totalBKThroughput,   #8 totalVIThroughput,           #10 totalVOThroughput,
#12 totalCollisions,    #14 totalBECollisions,          #16 totalBKCollisions,
#18 totalVICollisions,  #20 TotalVOCollisions,          #22 totalInternalCollisions,    
#24 totalBEIntCol,      #26 totalBKIntCol,              #28 totalVIIntCol,
#30 totalVOIntCol,      #32 overallFairness,            #34 BEFairness,
#36 BKFairness,         #38 VIFairness,                 #40 VOFairness,
#42 avgTimeBtSxTxBE,    #44 avgTimeBtSxTxBK,            #46 avgTimeBtSxTxVI,
#48 avgTimeBtSxTxVO
5 57161100 0 7004650 0 7041020 0 14108900 0 29006500 0 480 0 0.00624166 0 0.00654298 0 0.0126555 0 0.0163575 0 177 0 64 0 41 0 72 0 0 0 2.86841 0 0.999937 0 0.999897 0 0.999987 0 0.999995 0 0.175568 0 0.176839 0 0.091272 0 0.0450637 0 0 0 0 0 0 0 0 0 
10 56470700 0 6885380 0 6916670 0 13694200 0 28974400 0 1057 0 0.0135803 0 0.0130819 0 0.0283234 0 0.0346775 0 139 0 41 0 39 0 59 0 0 0 2.84087 0 0.999629 0 0.999557 0 0.999495 0 0.999895 0 0.36241 0 0.360905 0 0.18829 0 0.0902304 0 0 0 0 0 0 0 0 0 
15 55256400 0 6631100 0 6567280 0 13262500 0 28795500 0 1649 0 0.0210832 0 0.0225373 0 0.0418434 0 0.0517388 0 131 0 46 0 32 0 53 0 0 0 2.79428 0 0.998959 0 0.997752 0 0.999224 0 0.999723 0 0.566668 0 0.582755 0 0.29236 0 0.136081 0 0 0 0 0 0 0 1 0 
20 53609100 0 6373380 0 6249760 0 12612200 0 28373800 0 2335 0 0.0294657 0 0.031261 0 0.0585412 0 0.0714983 0 124 0 36 0 39 0 49 0 0 0 2.75122 0 0.996585 0 0.99653 0 0.998516 0 0.999661 0 0.792783 0 0.807832 0 0.409944 0 0.184301 0 0 0 0 0 1 0 0 0 
25 52782800 0 6069210 0 6256070 0 12543000 0 27914500 0 2703 0 0.0357157 0 0.0334523 0 0.0630299 0 0.0856255 0 123 0 41 0 37 0 45 0 0 0 2.7478 0 0.995601 0 0.99675 0 0.997943 0 0.999005 0 1.04186 0 1.00705 0 0.515441 0 0.234351 0 0 0 0 0 0 0 0 0 
30 51150400 0 5940180 0 6015880 0 11787100 0 27407200 0 3334 0 0.0408087 0 0.0406226 0 0.0799047 0 0.103809 0 92 0 34 0 26 0 32 0 0 0 2.71506 0 0.99045 0 0.990114 0 0.995319 0 0.999036 0 1.28577 0 1.2636 0 0.662932 0 0.286282 0 0 0 0 0 0 0 1 0 
35 49577000 0 5438010 0 5632490 0 11310900 0 27195600 0 3959 0 0.0507807 0 0.0477447 0 0.0904655 0 0.118549 0 108 0 44 0 30 0 34 0 0 0 2.63746 0 0.986994 0 0.993199 0 0.994016 0 0.997703 0 1.64122 0 1.57697 0 0.80165 0 0.337 0 0 0 0 0 0 0 1 0 
40 46858200 0 5168660 0 5206840 0 10871400 0 25611200 0 5010 0 0.0580894 0 0.0577447 0 0.10525 0 0.154963 0 123 0 41 0 41 0 41 0 0 0 2.64238 0 0.987987 0 0.989163 0 0.993056 0 0.99764 0 1.95186 0 1.96678 0 0.960185 0 0.408464 0 0 0 0 0 0 0 0 0 
45 44869600 0 5202000 0 5134090 0 9912980 0 24620600 0 5770 0 0.0612021 0 0.0611357 0 0.120809 0 0.178955 0 136 0 48 0 32 0 56 0 0 0 2.64286 0 0.980507 0 0.978649 0 0.994348 0 0.996299 0 2.1926 0 2.24928 0 1.17898 0 0.478998 0 0 0 0 0 0 0 0 0 
50 42801000 0 4707780 0 4663870 0 9728160 0 23701200 0 6539 0 0.0687795 0 0.0698391 0 0.129788 0 0.197637 0 122 0 48 0 33 0 41 0 0 0 2.60422 0 0.98347 0 0.977799 0 0.989387 0 0.997751 0 2.6972 0 2.76038 0 1.34441 0 0.55128 0 0 0 0 0 0 0 0 0 
55 40596200 0 4483320 0 4422700 0 9137770 0 22552400 0 7363 0 0.0734723 0 0.0744589 0 0.141611 0 0.221095 0 134 0 56 0 30 0 48 0 0 0 2.59148 0 0.978946 0 0.978612 0 0.988257 0 0.995445 0 3.15307 0 3.12929 0 1.5679 0 0.638973 0 0 0 0 0 0 0 0 0 
60 38112200 0 4406070 0 4402050 0 8125480 0 21178600 0 8305 0 0.0769887 0 0.0775773 0 0.157009 0 0.247682 0 133 0 46 0 34 0 53 0 0 0 2.60339 0 0.969147 0 0.967253 0 0.985731 0 0.99476 0 3.51882 0 3.54326 0 1.92867 0 0.742372 0 0 0 0 0 0 0 0 0 
65 36561100 0 4224290 0 4020630 0 8121220 0 20194900 0 8885 0 0.0820697 0 0.0833833 0 0.158114 0 0.261544 0 134 0 50 0 37 0 47 0 0 0 2.60086 0 0.962255 0 0.966278 0 0.982588 0 0.990965 0 4.02027 0 4.1732 0 2.09149 0 0.845355 0 0 0 0 0 0 0 0 0 
70 34388500 0 3833860 0 3899060 0 7951480 0 18704100 0 9707 0 0.0874283 0 0.0866904 0 0.164826 0 0.283383 0 138 0 54 0 38 0 46 0 0 0 2.63936 0 0.963599 0 0.956611 0 0.982963 0 0.992224 0 4.70916 0 4.71056 0 2.2925 0 0.980178 0 0 0 0 0 0 0 0 0 
